IDELEM,N,10,0;TIPO_ELEM,N,10,0;COD_CENT,C,254;NOMBRE,C,254;COORD_X,N,21,6;COORD_Y,N,21,6;Long;Lat
4344;495;17011;ALBERTO AGUILERA E-O - ANDRES MELLADO-GAZTAMBIDE;439474.695863;4475998.282106;-3.71485064;40.43054692
4345;495;17012;MARQUES DE URQUIJO O-E - MARTIN DE LOS HEROS-TUTOR;439253.738954;4475960.830730;-3.71745181;40.43019343
4346;495;17013;PRINCESA S-N - ALBERTO AGUILERA-RODRIGUEZ SAN PEDRO;439336.131179;4476050.977355;-3.71648914;40.43101152
4347;495;17014;MARQUES DE URQUIJO E-O - PRINCESA-TUTOR;439303.298032;4475992.766944;-3.71687063;40.43048475
4348;495;17015;PRINCESA, 41 N-S - BUEN SUCESO-QUINTANA;439408.650292;4475889.360973;-3.71561883;40.42956090
4349;495;17017;PRINCESA S-N - SEMINARIO DE NOBLES-SERRANO JOVER;439504.706188;4475738.609238;-3.71447214;40.42820984
4350;495;17018;(MICRO) PRINCESA S-N - SERRANO JOVER-ALBERTO AGUILERA;439439.694002;4475858.340546;-3.71524992;40.42928371
4351;495;17019;(MICRO) PRINCESA, 39 N-S - QUINTANA-REY FRANCISCO;439473.891315;4475773.051384;-3.71483867;40.42851787
4352;495;17020;EVARISTO SAN MIGUEL O-E - TUTOR-PRINCESA;439481.222132;4475635.556587;-3.71473915;40.42727979
4353;495;17021;PRINCESA S-N - SAN LEONARDO-DUQUE DE LIRIA;439683.904341;4475406.024335;-3.71232815;40.42522677
4354;495;17022;(AFOROS) PRINCESA N-S - VENTURA RODRIGUEZ-PL. ESPAÑA;439635.145103;4475478.101202;-3.71290976;40.42587254
4355;495;17023;VENTURA RODRIGUEZ O-E - TUTOR-PRINCESA;439567.086547;4475439.045931;-3.71370830;40.42551577
4356;495;17024;ROMERO ROBLEDO E-O - MENDIZABAL-FERRAZ;439182.380686;4476474.766127;-3.71834222;40.43481798
4357;495;17025;FERRAZ S-N - BENITO GUTIERREZ-ROMERO ROBLEDO;439173.782137;4476472.226235;-3.71844334;40.43479447
4358;495;17026;ROMERO ROBLEDO, 21 E-O - MENDIZABAL-FERRAZ;438921.561729;4476120.279187;-3.72138299;40.43160549
4359;495;17027;FERRAZ, 95  S-N - BENITO GUTIERREZ-ROMERO ROBLEDO;438875.637114;4476041.474448;-3.72191681;40.43089220
4360;495;17028;PINTOR ROSALES N-S - BENITO GUTIERREZ-ALTAMIRANO;438813.819229;4475928.081466;-3.72263463;40.42986615
4361;495;17029;MARQUES DE URQUIJO E-O - PINTOR ROSALES-FERRAZ;438929.774407;4475827.477627;-3.72125803;40.42896840
4362;495;17030;FRANCISCO Y JACINTO ALCANTARA E-O - ENTRADA A CRUCE;438843.170391;4475811.940293;-3.72227744;40.42882206
4363;495;17032;MARQUES DE URQUIJO E-O - FERRAZ-PINTOR ROSALES;438973.086806;4475857.453827;-3.72075033;40.42924162
4364;495;17033;PINTOR ROSALES N-S - BUEN SUCESO-QUINTANA;439039.349539;4475616.014159;-3.71994604;40.42707147
4365;495;17034;QUINTANA E-O - MARTIN HEROS-MENDIZABAL;439281.541745;4475717.871412;-3.71710084;40.42800677
4366;495;17035;QUINTANA E-O - FERRAZ-PINTOR ROSALES;439121.351753;4475625.856397;-3.71898035;40.42716614
4367;495;17036;LUISA FERNANDA E-O - MENDIZABAL-FERRAZ;439406.796499;4475396.821878;-3.71559372;40.42512373
4368;495;17037;FERRAZ S-N - VENTURA RODRIGUEZ-LUISA FERNANDA;439460.128745;4475241.612040;-3.71495027;40.42372941
4369;495;17038;FERNANDO EL CATOLICO E-O - HILARION ESLAVA-ARCIPRESTE DE HITA;439289.332863;4476430.982533;-3.71707714;40.43443138
4370;495;17039;MARTIN DE LOS HEROS S-N - BUEN SUCESO-MARQUES DE URQUIJO;439217.174951;4475870.520246;-3.71787420;40.42937720
4371;495;17040;MARQUES DE URQUIJO E-O - MARTIN HEROS-MENDIZABAL;439142.951712;4475926.397309;-3.71875452;40.42987514
4372;495;17041;REY FRANCISCO E-O - FERRAZ-PINTOR ROSALES;439212.586087;4475526.210504;-3.71789536;40.42627516
4373;495;17042;PRINCESA S-N - SENECA-MORET;438948.213473;4476608.920829;-3.72111576;40.43600935
4374;495;17043;ISAAC PERAL N-S - PL. CRISTO REY-DONOSO CORTES;439197.054439;4476642.092754;-3.71818524;40.43632641
4375;495;17044;DONOSO CORTES E-O - HILARION ESLAVA-ISAAC PERAL;439311.274344;4476669.283800;-3.71684124;40.43657970
4376;495;17045;PRINCESA N-S - PL. MONCLOA-ROMERO ROBLEDO;439192.220214;4476300.505049;-3.71820953;40.43324888
4377;495;17046;FERRAZ, 13 S-N - REY FRANCISCO-QUINTANA;439219.072958;4475569.316551;-3.71782301;40.42666395
4378;495;17309;(MICRO) QUINTANA E-O - DELANTE GRUPO 10;439423.446571;4475797.327991;-3.71543563;40.42873290
4379;495;18001;-;439629.432542;4476613.681510;-3.71308499;40.43610199
4380;495;18002;-;439595.464818;4476099.633063;-3.71343658;40.43146872
4381;495;18003;-;439543.358460;4476531.408232;-3.71409194;40.43535457
4382;495;18004;-;439638.700922;4475962.259922;-3.71291383;40.43023433
4383;495;18005;-;440169.698822;4475902.518036;-3.70664855;40.42973453
4384;495;18006;-;439690.393961;4475970.388348;-3.71230522;40.43031131
4385;495;18007;-;439419.277772;4475995.608804;-3.71550368;40.43051880
4386;495;18008;-;440074.411050;4475903.168178;-3.70777189;40.42973352
4387;495;18010;-;439945.720012;4475833.566608;-3.70928238;40.42909723
4388;495;18011;-;439891.903909;4475940.733570;-3.70992691;40.43005875
4389;495;18012;-;439858.162230;4475932.492522;-3.71032390;40.42998208
4390;495;18015;-;440210.835274;4475771.766938;-3.70615131;40.42855961
4391;495;18016;-;439688.192997;4475893.107384;-3.71232383;40.42961496
4392;495;18018;-;440215.412663;4475744.328270;-3.70609477;40.42831276
4393;495;18020;-;440099.915612;4475391.050433;-3.70742296;40.42512195
4394;495;18021;-;440063.865000;4475445.527703;-3.70785305;40.42561010
4395;495;18022;-;440100.791476;4475206.794378;-3.70739527;40.42346214
4396;495;18300;-;440281.026087;4475884.045615;-3.70533444;40.42957611
4397;495;18301;-;440199.350378;4475898.296161;-3.70629860;40.42969863
4398;495;18302;-;440280.347736;4475872.560937;-3.70534136;40.42947261
4399;495;18303;-;440195.255330;4475885.863930;-3.70634571;40.42958633
4400;495;18305;-;440363.481907;4475853.808241;-3.70435957;40.42930964
4401;495;18306;-;439545.615299;4475988.430382;-3.71401366;40.43046333
4402;495;18308;-;439537.476270;4475940.807581;-3.71410508;40.43003372
4403;495;19001;-;440274.382688;4476480.991590;-3.70546887;40.43495323
4404;495;19002;-;440370.565445;4476459.809851;-3.70433295;40.43476931
4405;495;19003;-;440676.248404;4476426.105486;-3.70072602;40.43448755
4406;495;19004;-;440411.237992;4476212.609772;-3.70383027;40.43254533
4407;495;19005;-;440547.639255;4476052.010513;-3.70220721;40.43110833
4408;495;19006;-;440335.899318;4476202.375889;-3.70471747;40.43244773
4409;495;19007;-;440374.193958;4476575.334162;-3.70430102;40.43581027
4410;495;19008;-;440497.982103;4475909.523500;-3.70277926;40.42982119
4411;495;19009;-;440664.794555;4475926.212538;-3.70081436;40.42998345
4412;495;19010;-;440762.610114;4475833.000960;-3.69965258;40.42915073
4413;495;19011;-;440713.509963;4475777.938600;-3.70022625;40.42865120
4414;495;19013;-;440466.319310;4476360.858704;-3.70319481;40.43388478
4415;495;19014;-;440637.592525;4476404.260807;-3.70117970;40.43428800
4416;495;19015;-;440479.612224;4476181.372528;-3.70302128;40.43226882
4417;495;19016;-;440599.254929;4475797.736511;-3.70157496;40.42882140
4418;495;19018;-;440283.526258;4476048.648991;-3.70532043;40.43105913
4419;495;20001;-;439940.326056;4476918.613824;-3.70944856;40.43887148
4420;495;20002;-;440043.210677;4476951.477134;-3.70823864;40.43917495
4421;495;20003;-;440200.617793;4476902.268900;-3.70637818;40.43874300
4422;495;20006;-;439984.006138;4476151.128697;-3.70886105;40.43196075
4423;495;20007;-;439952.849984;4476251.723155;-3.70923785;40.43286470
4424;495;20008;-;440029.715393;4476778.539704;-3.70838143;40.43761608
4425;495;20009;-;440097.322417;4476364.434103;-3.70754530;40.43389048
4426;495;21001;-;441477.708554;4476616.205781;-3.69129491;40.43625687
4427;495;21002;-;441143.506146;4476488.046592;-3.69522313;40.43507876
4428;495;21003;-;441207.530087;4476478.729041;-3.69446747;40.43499935
4429;495;21004;-;441615.688559;4476258.741964;-3.68963532;40.43304635
4430;495;21005;-;441085.856599;4476231.126346;-3.69587896;40.43276021
4431;495;21006;-;441336.437955;4476240.241600;-3.69292571;40.43286004
4432;495;21007;-;441445.616941;4476169.496041;-3.69163207;40.43223042
4433;495;21010;-;440578.951643;4476878.145884;-3.70191537;40.43855281
4434;495;21011;-;440748.728812;4476441.374365;-3.69987295;40.43463027
4435;495;21012;-;440660.875305;4477051.421471;-3.70096567;40.44011961
4436;495;21014;-;441560.220668;4476736.058103;-3.69033315;40.43734237
4437;495;21015;-;441504.324376;4476938.962633;-3.69101084;40.43916631
4438;495;21016;-;441513.879171;4476487.250231;-3.69085659;40.43509772
4439;495;21017;-;440763.044498;4476727.514820;-3.69973087;40.43720899
4440;495;21018;-;440887.937007;4476354.449564;-3.69822370;40.43385711
4441;495;21019;-;440967.773364;4476850.005801;-3.69732855;40.43832701
4442;495;21020;-;441376.968343;4476821.472438;-3.69250153;40.43809892
4443;495;21021;-;441688.446003;4476805.375058;-3.68882776;40.43797581
4444;495;21022;-;441630.123293;4476624.968458;-3.68949881;40.43634652
4445;495;21023;-;441035.682517;4476512.965640;-3.69649662;40.43529561
4446;495;21024;-;441000.210909;4476484.640589;-3.69691218;40.43503792
4447;495;21025;-;441352.386206;4476482.389226;-3.69276004;40.43504255
4448;495;21026;-;441481.688845;4476406.195090;-3.69122862;40.43436526
4449;495;21027;-;441472.657154;4476342.036586;-3.69132919;40.43378666
4450;495;21028;-;441191.093436;4476234.130042;-3.69463860;40.43279471
4451;495;21031;-;441550.063302;4476641.271772;-3.69044418;40.43648777
4452;495;21032;-;441598.264702;4476500.539672;-3.68986296;40.43522336
4453;495;21033;-;440911.718271;4476472.428701;-3.69795431;40.43492162
4454;495;22001;-;440401.032034;4477383.756314;-3.70406048;40.44309486
4455;495;22002;-;440786.074478;4477247.000296;-3.69950779;40.44189041
4456;495;22003;-;440556.778262;4477268.786388;-3.70221335;40.44207031
4457;495;22004;-;441090.139157;4477323.326116;-3.69592977;40.44259960
4458;495;22005;-;441142.472525;4477220.356744;-3.69530318;40.44167571
4459;495;22006;-;441178.786002;4477315.323209;-3.69488383;40.44253378
4460;495;22007;-;441330.116304;4477185.705782;-3.69308756;40.44137681
4461;495;22008;-;441467.496762;4477025.365342;-3.69145301;40.43994207
4462;495;22009;-;441445.576280;4477326.837154;-3.69173925;40.44265634
4463;495;22010;-;441146.659082;4477350.363417;-3.69526588;40.44284717
4464;495;21035;SANTA ENGRACIA - BRETON DE LOS HERREROS Y RIOS ROSAS;440626.644520;4477156.942817;-3.70137914;40.44106776
4465;495;22300;-;441428.941950;4477131.186947;-3.69191733;40.44089266
4466;495;22301;-;441429.132781;4477183.897761;-3.69191995;40.44136751
4467;495;22302;-;441433.832909;4477145.858651;-3.69186102;40.44102517
4468;495;22303;-;441383.987873;4477173.672151;-3.69245129;40.44127221
4469;495;22304;-;441450.383608;4477084.618346;-3.69166024;40.44047465
4470;495;23004;-;439210.258361;4477127.774864;-3.71807606;40.44070262
4471;495;23005;-;439329.637739;4477026.905960;-3.71665890;40.43980268
4472;495;23008;-;439722.522565;4477367.356926;-3.71205904;40.44289820
4473;495;23009;-;439685.441667;4477427.186349;-3.71250194;40.44343448
4474;495;23010;-;439856.980050;4477570.333311;-3.71049293;40.44473645
4475;495;23014;-;439661.038065;4477065.166220;-3.71275528;40.44017147
4476;495;23032;-;439389.794243;4477994.340561;-3.71604202;40.44852216
4477;495;23033;-;439312.578592;4477954.436718;-3.71694870;40.44815705
4478;495;30001;Pº DE LA FLORIDA, 42 S-N - GTA. SAN VICENTE-P.P. 35;438821.390989;4475102.882975;-3.72246593;40.42243294
4479;495;30002;Pº DE LA FLORIDA, 52 N-S - PTE. REINA VICTORIA-P.P. 35;438701.686752;4475221.618494;-3.72388835;40.42349375
4480;495;30006;AV. VALLADOLID, 25 S-N - DEPENDENCIA DE TRAFICO-P.P. 11;438377.325882;4475591.011193;-3.72774749;40.42679744
4481;495;30007;AV. VALLADOLID, 33 N-S - P.P. 11-DEPENDENCIA DE TRAFICO;438318.774334;4475688.964890;-3.72844720;40.42767552
4482;495;30008;(TACTICO) MOZART E-O - ENTRADA AL CRUCE;438611.127672;4475349.033697;-3.72496809;40.42463489
4483;495;97065;Av.Valladolid S-N - Loeches y Av. Marques de Monistrol;437905.878656;4476290.634876;-3.73337320;40.43306491
4484;495;30012;(AFOROS) AV. VALLADOLID N-S - AV. MARQUES DE MONISTROL-LOECHES;437934.430106;4476230.724173;-3.73303075;40.43252733
4485;495;97067;Av. Seneca 14 E-O - Entrada Pte Franceses;438058.599566;4476489.771980;-3.73159220;40.43487021
4486;495;97068;M-30 N-S - Entrada Pte Franceses por Cra del Pardo;437700.695642;4476610.510904;-3.73582345;40.43593113
4487;495;97069;Pte Castilla O-E - Entrada Pte Franceses por Cra Castilla;437560.439238;4476438.317608;-3.73746007;40.43436942
4488;495;97070;Marques de Monistrol O-E - Entrada pte Franceses por M-30;437610.470051;4476412.049400;-3.73686767;40.43413655
4489;495;30019;MARTIN FIERRO N-S - JUAN HERRERA-OBISPO TREJO;438037.778630;4476700.503291;-3.73185822;40.43676702
4490;495;30020;MARTIN FIERRO S-N - AV. SENECA-OBISPO TREJO;438080.911047;4476586.404689;-3.73133858;40.43574238
4491;495;30022;(TACTICO) ARQUITECTO LOPEZ OTERO N-S - GIRO IZDA. JUAN HERRERA;437972.349875;4476912.813453;-3.73265034;40.43867472
4492;495;30023;JUAN DE HERRERA 6 E-O - AV. PUERTA HIERRO-MARTIN FIERRO;438098.404159;4476915.219834;-3.73116440;40.43870579
4493;495;30024;(TACTICO) MARTIN FIERRO(GRUPO 5) - (EN RT);438003.537210;4476849.908164;-3.73227649;40.43811036
4494;495;30300;(MICRO) PUENTE  FRANCESES INTERNO(DETRÁS GRUPO 15);437774.507882;4476416.753773;-3.73493428;40.43419121
4495;495;31001;(MICRO) FRANCOS RODRIGUEZ E-O - LOPE HARO-MARGARITAS;440287.922994;4478882.646535;-3.70553516;40.45658944
4496;495;31002;FRANCOS RODRIGUEZ O-E - JUAN ENCINA-JERONIMA LLORENTE;440254.799423;4478878.751869;-3.70592542;40.45655198
4497;495;31003;FRANCOS RODRIGUEZ E-O - MARGARITAS-JOSE CALVO;440169.372606;4478890.591505;-3.70693398;40.45665248
4498;495;31005;(AFOROS) FRANCOS RODRIGUEZ O-E - NUMANCIA-PAMPLONA;439967.645696;4478929.464737;-3.70931665;40.45698812
4499;495;31006;FRANCOS RODRIGUEZ E-O - Pº. DIRECCION-OFELIA NIETO;439905.638252;4478968.374726;-3.71005160;40.45733416
4500;495;31007;OFELIA NIETO N-S - ANTONIO NUÑEZ-FRANCOS RODRIGUEZ;439842.856514;4479111.724477;-3.71080560;40.45862097
4501;495;31008;PABLO IGLESIAS N-S - FRANCOS RODRIGUEZ-MOGUER;439760.162821;4478952.519314;-3.71176573;40.45718079
4502;495;31009;FRANCOS RODRIGUEZ E-O - OFELIA NIETO-STO. ANGEL GUARDA;439718.471290;4479014.475783;-3.71226328;40.45773590
4503;495;31010;STO. ANGEL GUARDA N-S - SANCHEZ PRECIADO-FRANCOS RODRIGUEZ;439680.558486;4479147.376689;-3.71272304;40.45893037
4504;495;31011;FRANCOS RODRIGUEZ E-O - STO. ANGEL GUARDA-POLICIA);439613.077703;4479040.911951;-3.71350874;40.45796640
4505;495;31012;FRANCOS RODRIGUEZ O-E - DR.FEDERICO RUBIO Y GALI-PABLO IGLESIAS;439688.676700;4479004.345153;-3.71261370;40.45764248
4506;495;31013;FRANCOS RODRIGUEZ E-O - POLICIA-COLEGIO PALOMA;439494.425897;4479089.968761;-3.71491272;40.45839969
4507;495;31014;FRANCOS RODRIGUEZ O-E - POLICIA-STO. ANGEL GUARDA;439558.342146;4479052.297478;-3.71415534;40.45806498
4508;495;31015;FRANCOS RODRIGUEZ O-E - PIRINEOS-POLICIA;439449.007240;4479097.782985;-3.71544910;40.45846677
4509;495;31016;(AFOROS) FRANCOS RODRIGUEZ E-O - COLEGIO PALOMA-DEHESA VILLA;439341.546001;4479153.654516;-3.71672178;40.45896225
4510;495;31017;(AFOROS) FRANCOS RODRIGUEZ O-E - DEHESA VILLA-PIRINEOS;439241.705296;4479184.948243;-3.71790225;40.45923685
4511;495;31020;ANTONIO MACHADO N-S - MARTIRES MARISTAS-DEHESA VILLA;439096.098990;4479343.167548;-3.71963465;40.46065150
4512;495;31023;ANTONIO MACHADO N-S - SINESIO DELGADO-ISLA DE OZA;439051.334118;4479670.238748;-3.72019403;40.46359461
4513;495;31024;PABLO IGLESIAS N-S - MOGUER-ALMIRANTE FCO. MORENO;439658.397790;4478768.279985;-3.71294833;40.45551369
4514;495;31025;PABLO IGLESIAS S-N - ALMIRANTE FCO. MORENO-LEÑEROS;439699.552203;4478820.777482;-3.71246799;40.45598960
4515;495;31026;PABLO IGLESIAS O-E - ALMIRANTE FCO. MORENO-NUMANCIA;439647.361612;4478661.871851;-3.71306836;40.45455432
4516;495;31027;ALMIRANTE FCO. MORENO S-N - VALLS FERRERA-PABLO IGLESIAS;439517.826583;4478624.891925;-3.71459240;40.45421178
4517;495;31032;NUMANCIA N-S - PABLO IGLESIAS-DR.FEDERICO RUBIO Y GALI;439656.498562;4478552.945250;-3.71295025;40.45357373
4518;495;31033;PABLO IGLESIAS O-E - NUMANCIA-DR. FEDERICO RUBIO Y GALI;439696.229415;4478543.729951;-3.71248084;40.45349359
4519;495;31034;PABLO IGLESIAS E-O - DR. FEDERICO RUBIO Y GALI-NUMANCIA;439739.906546;4478477.721486;-3.71195951;40.45290213
4520;495;31035;DR. FEDERICO RUBIO Y GALI N-S - PABLO IGLESIAS-NUMANCIA;439701.014786;4478448.590417;-3.71241537;40.45263688
4521;495;31036;PABLO IGLESIAS S-N - ALMANSA-DR. FEDERICO RUBIO Y GALI;439812.709098;4478316.587934;-3.71108571;40.45145585
4522;495;31037;DR. FEDERICO RUBIO Y GALI E-O - JERONIMA LLORENTE-PABLO IGLESIAS;439865.381413;4478429.732573;-3.71047530;40.45247891
4523;495;31038;DR. FEDERICO RUBIO Y GALI O-E - PABLO IGLESIAS-JERONIMA LLORENTE;439873.011557;4478422.517447;-3.71038464;40.45241447
4524;495;31040;DR. FEDERICO RUBIO Y GALI E-O - MORERAS-FCO. DIEGO;439574.020252;4478561.703707;-3.71392371;40.45364664
4525;495;31041;DR. FEDERICO RUBIO Y GALI O-E - FCO. DIEGO-MORERAS;439558.403753;4478581.494398;-3.71410975;40.45382378
4526;495;31042;MORERAS S-N - JUAN XXIII-DR.FEDERICO RUBIO Y GALI;439523.286292;4478466.501195;-3.71451292;40.45278532
4527;495;31043;DR. FEDERICO RUBIO Y GALI N-S - MORERAS-PABLO IGLESIAS;439653.955481;4478474.096890;-3.71297274;40.45286324
4528;495;31044;JERONIMA LLORENTE N-S - LEÑEROS-DR. FEDERICO RUBIO Y GALI;440011.314401;4478456.298867;-3.70875693;40.45272878
4529;495;31050;OFELIA NIETO S-N - VILLAAMIL-Pº. DIRECCION;440088.417775;4479538.764419;-3.70794992;40.46248568
4530;495;31052;VILLAAMIL N-S - SANCHEZ PRECIADO-OFELIA NIETO;439995.833812;4479631.212941;-3.70905061;40.46331182
4531;495;31053;VILLAAMIL S-N - SAN RESTITUTO-CAMINO CHORRILLO;439941.585874;4479792.121157;-3.70970567;40.46475743
4532;495;31054;VILLAAMIL N-S - CAMINO CHORRILLO-SAN RESTITUTO;439908.328194;4479829.262729;-3.71010145;40.46508961
4533;495;31055;CNO. CHORRILLO N-S  - GTA. PIEDRAFITA CEBREROS-VILLAAMIL;439862.643436;4479995.286689;-3.71065602;40.46658192
4534;495;31056;VILLAAMIL O-E - LATERAL TUNEL SOR ANGELA DE LA CRUZ;439819.215497;4479945.060840;-3.71116348;40.46612632
4535;495;31057;OFELIA NIETO N-S - Pº DIRECCION-VILLAAMIL;440125.232537;4479615.708779;-3.70752299;40.46318149
4536;495;31058;Pº DIRECCION E-O - ISLA GOMERA-OFELIA NIETO;440183.725995;4479556.891846;-3.70682756;40.46265585
4537;495;31059;DR.FEDERICO RUBIO Y GALI S-N - MOGER-FRANCOS RODRIGUEZ;439605.517687;4478890.426798;-3.71358357;40.45661021
4538;495;31062;NUMANCIA N-S - LEÑADORES-PABLO IGLESIA;439727.177119;4478693.890215;-3.71213016;40.45484855
4539;495;31063;NUMANCIA S-N - LEÑADORES-FRANCOS RODRIGUEZ;439879.622214;4478834.898858;-3.71034577;40.45612987
4540;495;31065;(AFOROS) FRANCOS RODRIGUEZ E-O - LORENZANA-Pº DIRECCION;439993.236700;4478926.387631;-3.70901456;40.45696225
4541;495;31068;(TACTICO) ANTONIO MACHADO S-N  - GIRO ISLA DE OZA;439081.491854;4479577.741936;-3.71982946;40.46276357
4542;495;32001;(MICRO) CAPITAN BLANCO ARGIBAY E-O - ALVERDI-AIZQUIVEL;440087.835947;4480164.505334;-3.70801591;40.46812258
4543;495;32002;(MICRO) Pº DIRECCION S-N - AIZQUIVEL-CAPITAN BLANCO ARGIBAY;440002.944086;4480104.873146;-3.70901158;40.46757926
4544;495;32003;(MICRO) CAPITAN BLANCO ARGIBAY O-E - PIEDRAFITA CEBRERO-Pº DIRECCION;439912.695753;4480265.611096;-3.71009129;40.46902074
4545;495;32004;(MICRO) CAPITAN BLANCO ARGIBAY O-E - Pº DIRECCION-PIEDRAFITA CEBRERO;439866.261616;4480365.995058;-3.71064851;40.46992168
4546;495;32005;(MICRO)(AFOROS) SINESIO DELGADO E-O - RIBADAVIA-PIEDRAFITA CEBRERO;439914.929966;4480530.894637;-3.71009008;40.47141069
4547;495;48014;CARAMUEL S-N(JUAN TORNERO-Pº EXTREMADURA);438426.779000;4474057.410477;-3.72701600;40.41298570
4548;495;32006;(MICRO) AV. BETANZOS N-S - CELANOVA-PIEDRAFITA CEBRERO;439700.007017;4480524.038021;-3.71262459;40.47133335
4549;495;32007;AV. BETANZOS S-N - RIBADAVIA-CHANTADA;439740.422306;4480654.780939;-3.71216029;40.47251407
4550;495;32008;CHANTADA E-O - RIBADAVIA-AV. BETANZOS;439818.280040;4480707.970224;-3.71124695;40.47299886
4551;495;32009;AV. BETANZOS N-S - CHANTADA-MELCHOR FERNANDEZ ALMAGRO;439794.899471;4480815.277773;-3.71153293;40.47396384
4552;495;32010;AV. BETANZOS N-S - MELCHOR FERNANDEZ ALMAGRO-CHANTADA;439785.373436;4480813.360772;-3.71164512;40.47394588
4553;495;32011;MELCHOR FERNANDEZ ALMAGRO E-O - FERROL-AV. BETANZOS;439952.018278;4481000.212170;-3.70969706;40.47564118
4554;495;32012;RIBADAVIA E-O - CHANTADA-AV. BETANZOS;439833.698490;4480623.786742;-3.71105708;40.47224162
4555;495;32013;AV. BETANZOS N-S - AV. MONFORTE LEMOS-BAÑEZA;439754.039281;4481203.031599;-3.71205179;40.47745392
4556;495;32015;BAÑEZA O-E - CAMINO GANAPANES-AV. BETANZOS;439701.644903;4481090.395514;-3.71265915;40.47643544
4557;495;32017;AV. BETANZOS S-N - MELCHOR FERNANDEZ ALMAGRO-BAÑEZA;439808.375513;4481007.130849;-3.71139219;40.47569311
4558;495;32018;FINISTERRE E-O - SINESIO DELGADO-VILLA MARIN;440818.733450;4480938.175716;-3.69946711;40.47514456
4559;495;32019;VILLA MARIN E-O - MELCHOR FERNANDEZ ALMAGRO-FINISTERRE;440807.191047;4481040.777150;-3.69961285;40.47606802
4560;495;32021;VILLA MARIN E-O - FINISTERRE-GINZO LIMIA;440710.823394;4480955.028948;-3.70074164;40.47528868
4561;495;32022;FINISTERRE N-S - VILLA MARIN-MELCHOR FERNANDEZ ALMAGRO;440677.178023;4481084.791162;-3.70115068;40.47645523
4562;495;32023;FINISTERRE N-S - MELCHOR FERNANDEZ ALMAGRO-VILLA MARIN;440677.535037;4481070.363859;-3.70114512;40.47632530
4563;495;32026;(AFOROS) SINESIO DELGADO O-E - RIBADAVIA-AV. ASTURIAS;440513.539829;4480685.857699;-3.70304360;40.47284977
4564;495;32027;GINZO LIMIA N-S - MELCHOR FERNANDEZ ALMAGRO-FERROL;440518.395603;4481001.299246;-3.70301593;40.47569174
