cod,nombre,Lat,Long,ocupacion,intensidad
60011,PASEO DE LA CASTELLANA - (CARBONERO Y SOL-JOAQUIN COSTA),40.44435111,-3.69131613,5,1400
60012,(MICRO)PASEO DE LA CASTELLANA - (JOAQUIN COSTA -PASEO DE LA HABANA),40.44728965,-3.69108103,10,2880
60013,PASEO DE LA CASTELLANA - (HERMANOS PINZON-PL. DE LIMA),40.45014868,-3.69081614,8,2680
60014,(MICRO) PASEO DE LA CASTELLANA - (CONCHA ESPINA-RAFAEL SALGADO),40.45353099,-3.69047432,14,3120
60015,PASEO DE LA CASTELLANA - (PEDRO TEIXEIRA-GENERAL YAGÜE),40.45463290,-3.69037612,16,2920
60016,PASEO DE LA CASTELLANA - (JUAN GRIS- SOR ANGELA DE LA CRUZ),40.45726357,-3.69011640,26,2980
60017,PASEO DE LA CASTELLANA - (FCO. GERVAS-CARLOS MAURRAS),40.46098101,-3.68975935,10,2800
60018,LATERAL CASTELLANA S-N - (FELIX BOIX-PL. CASTILLA),40.46424962,-3.68907123,98,0
60019,(TACTICO) ALBERTO ALCOCER O-E - (GIRO PADRE DAMIAN),40.45877945,-3.68588407,3,80
60020,(TACTICO) ALBERTO ALCOCER E-O - (GIRO PADRE DAMIAN),40.45882900,-3.68515118,81,220
60021,BRAVO MURILLO O-E - (CAPITAN HAYA-PL.CASTILLA),40.46545543,-3.69121578,18,1760
60022,ALBERTO ALCOCER - (DOCTOR FLEMING-PL.CUZCO),40.45901889,-3.68848799,4,1140
60024,GENERAL PERON - (CAPITAN HAYA-PLAZA DE LIMA),40.45213488,-3.69220648,6,1300
60025,CONCHA ESPINA - (PL. SAGRADOS CORAZON),40.45192654,-3.68662206,8,980
60026,RAIMUNDO FERNANDEZ VILLAVERDE - (MODESTO LA FUENTE-PSO. CASTELLANA),40.44618789,-3.69292444,61,660
60027,JOAQUIN COSTA  - (BALBINA-PASEO DE LA CASTELLANA),40.44624079,-3.68955219,54,660
60028,ALBERTO ALCOCER - (CASTELLANA-DOCTOR FLEMING),40.45892592,-3.68901562,41,1420
60029,ALBERTO ALCOCER - (DOCTOR FLEMING-JUAN RAMON JIMENEZ),40.45885575,-3.68762237,6,1060
60030,ALBERTO ALCOCER - (JUAN RAMON JIMENEZ-PADRE DAMIAN),40.45878494,-3.68631866,4,1200
60031,ALBERTO ALCOCER - (MENENDEZ PIDAL-PADRE DAMIAN),40.45874667,-3.68398857,7,1800
60032,ALBERTO ALCOCER - (PADRE DAMIAN-JUAN RAMON JIMENEZ),40.45888553,-3.68594489,5,1440
60033,ALBERTO ALCOCER - (JUAN RAMON JIMENEZ-DR.FLEMING),40.45896375,-3.68721294,5,1280
60034,DOCTOR FLEMING - (ENTRADA ALBERTO ALCOCER),40.45982704,-3.68798519,7,440
60035,JUAN RAMON JIMENEZ - (ENTRADA ALBERTO ALCOCER),40.45784593,-3.68684968,5,320
60036,PADRE DAMIAN - (JUAN HURTADO DE MENDOZA),40.45950595,-3.68552247,35,600
60037,PADRE DAMIAN S-N - (ROMERO GIRON-ALBERTO),40.45765618,-3.68562308,7,680
60038,GENERAL PERON - (Pº CASTELLANA-CAPITAN HAYA),40.45223236,-3.69168853,13,1120
60039,GENERAL PERON - (CAPITAN HAYA-ORENSE),40.45230333,-3.69310071,3,520
60040,GENERAL PERON - (ORENSE-GENERAL VARELA),40.45244152,-3.69557748,3,760
60041,GENERAL PERON - (PRESIDENTE CARMONA-GENERAL PERON),40.45262656,-3.69851825,33,260
60042,CALLE AVILA - (LERIDA-GABRIEL DIAZ),40.45270004,-3.70087962,4,760
60043,GENERAL PERON - (DULCINEA-COMANDANTE ZORITA),40.45250418,-3.69889135,8,1560
60044,GENERAL PERON - (GENERAL MOSCARDO-MONTEVIDEO),40.45233744,-3.69610354,5,999
60045,GENERAL PERON - (ORENSE-GIRO CAPITAN HAYA),40.45227467,-3.69372541,4,240
60046,ORENSE - (GENERAL ORGAZ-MARTIRES DE PARACUELLOS),40.45273659,-3.69498436,3,960
60047,ORENSE - (GENERAL PERON-REINA MERCEDES),40.45190131,-3.69509732,11,900
60048,PRESIDENTE CARMONA - (MARTIRES DE PARACUELLOS),40.45309431,-3.69726515,0,20
60049,GENERAL PERON - (GIRO CTE. ZORITA),40.45253642,-3.69768566,11,260
60051,INFANTA MERCEDES - (JUAN DE OLIAS-GENERAL PERON),40.45306994,-3.69931950,1,180
60052,DULCINEA - (BRUNO AYLLON-AVILA),40.45192752,-3.69950408,8,440
60053,SEGRE - (SERRANO-CONCHA ESPINA),40.45104413,-3.68435096,3,520
60054,CONCHA ESPINA - (SERRANO-Pº HABANA),40.45182459,-3.68399079,15,1680
60055,PASEO DE LA HABANA - (CREVILLENTE-CONCHA ESPINA),40.45301902,-3.68495115,54,560
60056,PADRE DAMIAN - (CONCHA ESPINA-RAFAEL SALGADO),40.45307619,-3.68655119,0,220
60057,Pº HABANA S-N - (PL.QUITO-SEGRE),40.45060392,-3.68709999,5,660
60058,CONCHA ESPINA - (Pº CASTELLANA-Pº HABANA),40.45186750,-3.68804783,5,740
60059,PASEO DE LA HABANA - (G. SOLANA-PL. QUITO),40.45031346,-3.68754260,5,840
60060,PASEO DE LA HABANA - (HNOS.PINZON-PL.QUITO),40.44904723,-3.68893085,3,660
60061,PADRE DAMIAN - (RAFAEL SALGADO-CONCHA ESPINA),40.45302405,-3.68668320,2,460
60062,PADRE DAMIAN S-N - (FALLA-PROFESOR WAKSMAN),40.45550658,-3.68697484,6,780
60063,PADRE DAMIAN N-S - (FALLA-RAFAEL SALGADO),40.45483155,-3.68719391,41,760
60064,RAFAEL SALGADO - (Pº CASTELLANA-PADRE DAMIAN),40.45406683,-3.68830405,8,580
60066,LATERAL PASEO DE LA CASTELLANA - (SOR ANGELA DE LA CRUZ -JUAN GRIS),40.45836611,-3.69051118,12,800
60067,LATERAL PASEO DE LA CASTELLANA - (JUAN GRIS-GRAL.YAGUE),40.45724944,-3.69062110,8,580
60069,COMANDANTE ZORITA - (GENERAL PERON-REINA MERCEDES),40.45204567,-3.69814048,12,400
60070,LATERAL PASEO DE LA CASTELLANA - (FRANCISCO GERVAS-SAN FELIPE),40.45970944,-3.69038148,22,880
60072,PASEO DE LA CASTELLANA - (GENERAL YAGÜE-PL. CUZCO),40.45664809,-3.69017897,21,2200
60073,PASEO DE LA CASTELLANA - (ESTEBANEZ CALDERON-ROSARIO PINO),40.46271030,-3.68973983,32,1720
60079,AV. DE ASTURIAS O-E - (CONDE DE SERRALLO-PZA. CASTILLA),40.46671016,-3.69085929,14,860
60087,SANTIAGO BERNABEU - (ENTRADA PL. QUITO),40.44979762,-3.68841886,46,140
60088,MENDEZ CASARIEGO - (ENTRADA PL. QUITO),40.44952997,-3.68791832,57,280
60103,INCORPRORACIÓN DE CENTRAL A LATERAL P.  CASTELLANA S-N - (FELIX BOIX-ROSARIO PINO),40.46128448,-3.68926288,22,499
61001,MATEO INURRIA - (PL. CASTILLA-GENERAL LOPEZ POZAS),40.46642946,-3.68717683,27,2180
61002,MATEO INURRIA - (GENERAL LOPEZ POZAS-MANUEL FERRERO),40.46677461,-3.68559832,10,1120
61003,MATEO INURRIA - (DANIEL-Pº DE LA HAYA),40.46749779,-3.68060990,11,1600
61004,CAIDOS DE LA DIVISION AZUL - (DUQUE DE PASTRANA-AV. PIO XII),40.46754540,-3.67584348,88,460
61005,CAIDOS DE LA DIVISION AZUL - (AV. PIO XII-COMANDANTE FRANCO),40.46681131,-3.67340386,2,720
61006,CUESTA SAGRADO CORAZÓN - (M-30 -COMANDANTE FRANCO),40.46640056,-3.67058039,7,1500
61007,CAIDOS DE LA DIVISION AZUL - (AV. PIO XII-COMANDANTE FRANCO),40.46667178,-3.67271329,65,1560
61008,CAIDOS DE LA DIVISION AZUL - (PL. DUQUE DE PASTRANA-AV. PIO XII),40.46777559,-3.67650699,31,740
61009,MATEO INURRIA - (HIEDRA-RODRIGUEZ JAEN),40.46731282,-3.68332143,12,960
61010,MATEO INURRIA - (MANUEL FERRERO-ENRIQUE LARRETA),40.46702372,-3.68473191,9,1100
61011,MATEO INURRIA - (ENRIQUE LARRETA-PL. CASTILLA),40.46652417,-3.68709006,26,740
61012,ENRIQUE LARRETA - (AGUSTIN DE FOXA-MATEO INURRIA),40.46754250,-3.68647767,91,260
61013,GENERAL LOPEZ POZAS - (FCO. SUAREZ-DONOSO MONTESINOS),40.46565044,-3.68559915,6,660
61014,MANUEL FERRERO - (RAFAEL HERRERA-MATEO INURRIA),40.46758133,-3.68450020,5,180
61015,DOLORES SANCHEZ - (PL. DUQUE DE PASTRANA-PLATERIAS),40.46793051,-3.67888107,7,900
61016,PASEO DE LA HABANA - (COMANDANTE FRANCO-PLATERIAS),40.46670435,-3.67913974,2,280
61017,AV. DE BURGOS - (PL. DUQUE PASTRANA-MARQUES DE TORROJA),40.46880117,-3.67718824,7,560
61018,(AFOROS)AV PIO XII N-S - (JOSE BARDASANO-CAIDOS DIVISION AZUL),40.46852030,-3.67367985,8,700
61019,AV. DE PIO XII - (COMANDANTE FRANCO-CAIDOS DE LA DIVISION AZUL),40.46601778,-3.67521026,98,0
61020,CARDENAL MARCELO SPI - (AV. PIO XII-CAIDOS DE LA DIVISION AZUL),40.46714482,-3.67237092,70,740
61021,SANTA MARIA MAGDALENA  - (PRIETO UREÑA-ROSA JARDÓN),40.46574151,-3.67149132,74,160
61022,PASEO DE LA HABANA - (MATEO INURRIA-COMANDANTE FRANCO),40.46722284,-3.67910324,0,0
61023,PASEO DE LA HABANA - (MENENDEZ PIDAL-COMANDANTE FRANCO),40.46553549,-3.67946819,22,920
61024,PASEO DE LA HABANA - (MACARENA-APOLONIO MORALES),40.46251254,-3.68017872,2,240
61025,PASEO DE LA HABANA - (JEREZ-MENEDEZ PIDAL),40.46557526,-3.67937842,5,320
61026,JEREZ - (SAN TELMO-PASEO DE LA HABANA),40.46431878,-3.67907478,59,280
61027,APOLONIO MORALES - (MENENDEZ PIDAL-PASEO DE LA HABANA),40.46373787,-3.68055656,16,280
61028,AV. DE PIO XII - (COMANDANTE FRANCO-JEREZ),40.46674023,-3.67484075,52,460
61029,AV. DE PIO XII - (COMANDANTE FRANCO-JEREZ),40.46490855,-3.67567487,5,820
61030,AV. DE PIO XII - (JEREZ-MACARENA),40.46329077,-3.67602633,3,800
61031,AV. PIO XII - (MACARENA-ALFONSO XIII),40.46147425,-3.67640060,12,1200
61032,PRINCIPE DE VERGARA - (PZA. DEL PERU-PZA. REPUBLICA DOMINICANA),40.45974170,-3.67671120,0,0
61033,ALBERTO ALCOCER - (VICTOR ANDRES BELAUNDE-Pº HABANA O-S),40.45859620,-3.68115183,75,340
61034,PRINCIPE DE VERGARA - (POTOSI-PZA. REPUBLICA ECUADOR),40.45651090,-3.67708398,10,2300
61035,PRINCIPE DE VERGARA - (CONCHA ESPINA-PL. REPUBLICA ECUADOR),40.45322712,-3.67735174,72,840
61036,PRINCIPE DE VERGARA - (PL. REPUBLICA ECUADOR-COLOMBIA),40.45592926,-3.67705518,63,1080
61037,(AFOROS)PPE VERGARA S-N - (COLOMBIA-PZA. REPUBLICA DOMINICANA),40.45747352,-3.67688183,28,2540
61038,PRINCIPE DE VERGARA - (PZA. REPUBLICA DOMINICANA-PZA. PERU),40.45960189,-3.67664516,15,1780
61039,AV. PIO XII - (ALFONSO XIII-MADRE DE DIOS),40.46106316,-3.67640513,8,1340
61040,AV. PIO XII - (MADRE DE DIOS-MADRESELVA),40.46257937,-3.67608583,52,620
61041,AV. PIO XII - (MADRESELVA-MANUEL MONTILLA),40.46437279,-3.67571053,88,440
61042,(AFOROS)AV. PIO XII S-N - (CAIDOS DIVISION AZUL-JOSE BARDASANO),40.46790399,-3.67396760,98,0
61043,COMANDANTE FRANCO - (PASEO DE LA HABANA-AV. PIO XII),40.46556223,-3.67652426,8,220
61044,MADRE DE DIOS - (PALMITO-AV. PIO XII),40.46196716,-3.67543903,98,0
61045,ALFONSO XIII - (VICTOR ANDRES BELAUNDE-BOLIVIA),40.46029073,-3.67786966,15,820
61046,ALFONSO XIII - (TORPEDERO TUCUMAN-ENCINAS),40.46038984,-3.67510982,2,600
61047,ALBERTO ALCOCER - (VICTOR ANDRES BELAUNDE-PRINCIPE DE VERGARA),40.45850334,-3.67991018,11,640
61048,COSTA RICA - (PUERTO RICO-CHILE)(LATERAL),40.45861727,-3.67490843,6,420
61049,POTOSI - (BOLIVIA-PRINCIPE DE VERGARA),40.45711029,-3.67770972,49,60
61050,COLOMBIA - (CHILE-PRINCIPE DE VERGARA),40.45712005,-3.67613190,3,200
61051,SERRANO - (RODRIGUEZ MARIN-PL. REPUBLICA ECUADOR),40.45435950,-3.67821349,4,340
61052,URUGUAY - (CHILE-PL. REPUBLICA DE ECUADOR),40.45524991,-3.67629007,12,360
61053,ALFONSO XIII - (BONETERO-FCO. DE GOYA),40.46033007,-3.67921568,7,1100
61054,FRAY BERNARDINO SAHAGUN - (ARENAL DE MAUDES-PL. MADRE MOLAS),40.46222647,-3.68420203,5,840
61055,GRAL. LOPEZ POZAS - (MATEO INURRIA-JOAQUIN BAU),40.46439278,-3.68545360,19,1900
61056,FRAY BERNARDINO SAHAGUN - (MANUEL BENEDITO-MENENDEZ PIDAL),40.46097775,-3.68218809,9,540
61057,PASEO DE LA HABANA - (JOSE RODRIGUEZ  PINILLA-PL. PRESIDENTE CARDENAS),40.46137524,-3.68061198,5,340
61058,PASEO DE LA HABANA - (NTRA. SRA. DE LUJAN-HONDURAS),40.45918951,-3.68152220,8,460
61059,PADRE DAMIAN - (HENRI DUNANT-PL. MADRE MOLAS),40.46161501,-3.68523568,1,360
61060,PASEO DE LA HABANA - (HONDURAS-DOMINGO FERNANDEZ),40.45947219,-3.68139738,8,460
61061,PASEO DE LA HABANA - (VERACRUZ-ROMERO GIRÓN),40.45728000,-3.68126925,48,560
61062,PASEO DE LA HABANA - (HERREROS DE TEJADA-RAMON DE SANTILLAN),40.45584023,-3.68156834,19,600
61063,PASEO DE LA HABANA - (VERACRUZ-ALBERTO ALCOCER),40.45782239,-3.68161172,10,400
61064,ALBERTO ALCOCER - (VICTOR ANDRES BELAUNDE-PASEO DE LA HABANA),40.45864517,-3.68088659,14,1520
61065,ALBERTO ALCOCER - (LIGULA-CONDES DEL VAL),40.45857752,-3.68325452,10,480
61066,POTOSI - (VICTOR ANDRES BELAUNDE-HERREROS DE TEJADA),40.45667166,-3.68027118,3,260
61067,POTOSI - (Pº DE LA HABANA-RAMIRO GIRON),40.45655456,-3.68049971,3,180
61068,POTOSI - (BOLIVIA-VICTOR ANDRES BELAUNDE),40.45693899,-3.67910262,7,360
61069,VICTOR ANDRES BELAUNDE - (COCHABAMBA-POTOSI),40.45611513,-3.67972834,41,499
61070,ALBERTO ALCOCER - (Pº DE LA HABANA-VICTOR ANDRES BELAUNDE),40.45851912,-3.68146546,53,780
61071,ALBERTO ALCOCER - (BOLIVIA-VICTOR ANDRES BELAUNDE),40.45876042,-3.67822968,1,400
61072,VICTOR ANDRES BELAUNDE - (POTOSI-ALBERTO ALCOCER),40.45778634,-3.68027735,98,0
61073,COSTA RICA - (PRINCIPE DE VERGARA-PUERTO RICO),40.45845776,-3.67592703,40,600
61074,(AFORO)COSTA RICA - (PUERTO RICO-VICTOR DE LA SERNA),40.45843621,-3.67330200,7,1880
61075,COSTA RICA O-E LATERAL - (VICTOR DE LA SERNA-PZA. JOSE MARIA SOLER),40.45836742,-3.67104058,98,0
61076,ACCESO DE M-30 - (M-30-PZA. JOSE MARIA SOLER)SUPERFICIE,40.46009275,-3.66734585,67,1520
61077,(AFOROS)COSTA RICA DESDE EL TUNEL - (PZA. JOSE MARIA SOLER),40.45874384,-3.66962944,39,3120
61078,COSTA RICA - (PARAGUAY-PUERTO RICO),40.45852707,-3.67242436,12,1960
61079,PUERTO RICO - (GUATEMALA-COSTA RICA),40.45911586,-3.67429338,3,360
61080,VICTOR DE LA SERNA - (COLOMBIA-NICARAGUA),40.45775811,-3.67199342,56,480
61081,ALFONSO XIII - (RICARDO CALVO-PL. JOSE MARIA SOLER),40.45983836,-3.66933330,1,420
61082,ALFONSO XIII - (LIRIOS-PZA. JOSE MARIA SOLER),40.45831446,-3.66723531,62,680
61083,AVDA. COSTA RICA - (M-30-PZA. JOSE MARIA SOLER),40.45973915,-3.66624048,36,1820
61085,ALFONSO XIII - (PZA. JOSE MARIA SOLER-SANTA Mª MAGADALENA),40.45960133,-3.66878197,11,1140
61086,ALFONSO XIII - (STA. Mª MAGDALENA-CRUCERO 25 DE MAYO),40.46021052,-3.67061268,5,620
61087,ALFONSO XIII - (PARAGUAY-TORPEDERO TUCUMAN),40.46029379,-3.67275373,0,0
61088,ALFONSO XIII - (CHILE-PUERTO RICO),40.46032121,-3.67524982,4,640
61089,ALFONSO XIII - (PUERTO RICO-PARAGUAY),40.46022206,-3.67279034,1,340
61090,ALFONSO XIII - (PARAGUAY-RICARDO CALVO),40.46015511,-3.67073831,1,400
61091,VICTOR DE LA SERNA - (URUGUAY-COLOMBIA),40.45625805,-3.67174111,7,460
61092,COLOMBIA - (NICARAGUA-VICTOR DE LA SERNA),40.45697349,-3.67112951,6,280
61093,COLOMBIA - (VICTOR DE LA SERNA-PUERTO RICO),40.45695049,-3.67311888,2,200
61094,PUERTO RICO - (NICARAGUA-COLOMBIA),40.45749913,-3.67443785,7,300
61095,PUERTO RICO - (COLOMBIA-URUGUAY),40.45573226,-3.67421845,8,400
61096,URUGUAY - (VICTOR DE LA SERNA-PUERTO RICO),40.45514203,-3.67316540,3,280
61097,URUGUAY - (PL. REPUBLICA ECUADOR-PUERTO RICO),40.45511386,-3.67498480,4,420
61098,COLOMBIA - (PUERTO RICO-VICTOR DE LA SERNA),40.45701573,-3.67327533,5,260
61099,COLOMBIA - (CHILE-PUERTO RICO),40.45702686,-3.67528544,3,220
61100,ALBERTO ALCOCER O-E - (VICTOR ANDRES BELAUNDE-BOLIVIA)TUNEL,40.45855854,-3.68012350,56,800
61101,COSTA RICA E-O - (PUERTO RICO-CHILE)TUNEL,40.45855385,-3.67480466,12,1700
61102,PRINCIPE DE VERGARA - (PL. REPUBLICA (PL. REPUBLICA DOMINICANA-ALFONSO XII),40.45917087,-3.67669103,13,1860
61103,PRINCIPE DE VERGARA - (PL. REPUBLICA DOMINICANA-ALFONSO XII),40.45796375,-3.67691341,14,2220
61106,SERRANO - (PL. ECUADOR-RORIGUEZ MARIN),40.45451719,-3.67811153,10,1380
61107,RODRIGUEZ MARIN - (ACCESO SERRANO),40.45304578,-3.67888193,13,480
61108,SERRANO - (PL. REPUBLICA SALVADOR-RODRIGUEZ MARIN),40.45341600,-3.67965248,0,200
61109,MATEO INURRIA - (HIEDRA-AV. DEL RECUERDO),40.46735292,-3.68245828,11,1780
61110,MATEO INURRIA - (Pº HABANA-AV. DEL RECUERDO),40.46763440,-3.67967968,42,499
61111,AV. DEL RECUERDO - (NTRA. SRA. ANGUSTIAS-MATEO INURRIA),40.46819705,-3.68141967,1,100
61112,(AFOROS)COSTA RICA E-O - (PL. J. Mª SOLER-PARAGUAY)SUPERFICIE,40.45882947,-3.66951922,1,120
61113,ENTRADA A TUNEL DESDE PUENTE ARTUO SORIA - M-30 Y TUNEL PL. JOSE MARIA SOLER,40.45967677,-3.66624640,9,1440
61114,SALIDA TUNEL DESDE COSTA RICA -  TUNEL PL. JOSE MARIA SOLER Y M-30,40.45963008,-3.66616712,14,1939
61115,ACCESO M-30 - (M-30-PZA. JOSE MARIA SOLER)TUNEL,40.46000084,-3.66717228,11,1480
61116,(TACTICO)STA. MARIA MAGDALENA N-S - (ENTRADA CRUCE),40.46026033,-3.66955937,4,160
61117,(TACTICO)PARAGUAY S-N - (COSTA RICA-ALFONSO XIII),40.46000880,-3.67169629,3,120
61118,(TACTICO)TORPEDERO TUCUMAN N-S  - (ENTRADA CRUCE),40.46045659,-3.67387372,95,160
61701,(AFOROS)PRINCIPE DE VERGARA N-S (ES21) - (ALBERTO ALCOCER-POTOSI),40.45744924,-3.67697026,,
62002,BRAVO MURILLO E-O - (CONDE SERRALLO-NARDO),40.46541375,-3.69210160,6,1200
62003,BRAVO MURILLO E-O - (PINOS ALTA-CAPITAN BLANCO ARGIBAY),40.46460891,-3.69488650,7,1240
62004,BRAVO MURILLO N-S - (AZUCENAS-CONDE VALLELLANO),40.46261614,-3.69732481,4,700
62006,BRAVO MURILLO N-S - (LOPE HARO-SAN ENRIQUE),40.45697909,-3.70186795,6,960
62008,BRAVO MURILLO S-N - (ALGODONALES-MARQUES VIANA),40.45996264,-3.69894374,10,1380
62009,BRAVO MURILLO - (GENERAL MARGALLO-SAN FELIPE),40.46134492,-3.69802079,5,1040
62010,BRAVO MURILLO S-N - (PEDRO VILLAR-ROSA SILVA),40.46311586,-3.69676051,8,1080
62011,BRAVO MURILLO O-E - (OÑATE-AMALIA),40.46442354,-3.69517550,13,2420
62012,BRAVO MURILLO O-E - (ULPIANA BENITO-CAPITAN HAYA),40.46524324,-3.69272034,10,1520
62013,ULPIANA BENITO S-N - (SOFORA- BRAVO MURILLO),40.46478022,-3.69294848,33,220
62014,CAPITAN BLANCO ARGIBAY N-S - (MUNDILLO-BRAVO MURILLO),40.46482294,-3.69627714,6,460
62015,MARQUES VIANA O-E - (CEUTA-BRAVO MURILLO),40.46092970,-3.69912689,46,840
62016,PENSAMIENTO E-O - (INFANTA MERCEDES-BRAVO MURILLO),40.45955178,-3.69837577,2,120
62017,LOPEZ DE HARO O-E - (JUAN RISCO-BRAVO MURILLO),40.45729188,-3.70218678,11,340
62018,GRAL. YAGUE E-O - (INFANTA MERCEDES-BRAVO MURILLO),40.45726876,-3.70032997,6,460
62019,CAPITAN HAYA - (GENERAL PERON-PEDRO TEIXEIRA),40.45425669,-3.69244802,8,1480
62020,CAPITAN HAYA - (PEDRO TEIXEIRA-GENERAL YAGÜE),40.45533954,-3.69236468,94,1820
62021,CAPITAN HAYA - (PINTOR JUAN GRIS-SOR ANGELA DE LA CRUZ),40.45811071,-3.69208152,7,1220
62022,CAPIAN HAYA - (SOR ANGELA DE LA CRUZ-FRANCISCO GERVAS),40.45972477,-3.69192584,5,999
62023,CAPITAN HAYA - (FRANCISCO GERVAS-ROSARIO PINO),40.46113694,-3.69180166,53,499
62024,CAPITAN HAYA S-N - (JOSE CASTAN TOBEÑAS-BRAVO MURILLO),40.46459472,-3.69146362,1,300
62025,PEDRO TEIXEIRA - (PASEO CASTELLANA-CAPITAN HAYA),40.45495896,-3.69134623,1,40
62026,PEDRO TEIXEIRA - (ORENSE-AV. DEL BRASIL),40.45504913,-3.69395884,1,120
62027,GENERAL YAGÜE - (PASEO CASTELLANA-CAPITAN HAYA),40.45621684,-3.69126976,1,240
62028,GENERAL YAGÜE - (ORENSE-CAPITAN HAYA),40.45626543,-3.69339372,0,0
62029,SOR ANGELA DE LA CRUZ - (PLAZA DE CUZCO-CAPITAN HAYA),40.45915084,-3.69102504,13,1240
62030,SOR ANGELA CRUZ - (ORENSE-CAPITAN HAYA),40.45917402,-3.69322633,32,840
62031,FRANCISCO GERVAS - (PASEO CASTELLANA-CAPITAN HAYA),40.46067787,-3.69094847,0,80
62032,FRANCISCO GERVAS - (ORENSE-CAPITAN HAYA),40.46076302,-3.69310149,3,320
62033,ROSARIO PINO - (PASEO CASTELLANA-CAPITAN HAYA),40.46209640,-3.69088805,5,320
62034,ORENSE - (FRANCISCO GERVAS-ROSARIO PINO),40.46170011,-3.69399459,1,380
62035,ORENSE - (FRANCISCO GERVAS-SOR ANGELA DE LA CRUZ),40.46041445,-3.69418211,66,240
62036,ORENSE - (HUESCA-GENERAL YAGÜE),40.45743662,-3.69454760,17,1600
62037,ORENSE - (GENERAL YAGÜE-PEDRO TEIXEIRA),40.45588318,-3.69468415,17,1560
62038,INFANTA MERCEDES - (OÑATE-ROSA SILVA),40.46327179,-3.69384938,0,0
62039,INFANTA MERCEDES - (PEDRO VILLAR-PL. ANGEL CARBAJO),40.46181582,-3.69524204,5,120
62040,ROSARIO PINO - (CAPITAN HAYA-ORENSE),40.46214409,-3.69249569,1,360
62041,FRANCISCO GERVAS - (CAPITAN HAYA-ORENSE),40.46084602,-3.69315393,3,220
62042,SOR ANGELA DE LA CRUZ - (INFANTA MERCEDES-ORENSE),40.45965003,-3.69562985,98,0
62043,SOR ANGELA DE LA CRUZ - (CAPITAN HAYA-ORENSE),40.45928204,-3.69332180,5,920
62044,GENERAL YAGÜE - (CAPITAN HAYA-ORENSE),40.45633267,-3.69349913,0,0
62045,PEDRO TEIXEIRA - (AV. DEL BRASIL-ORENSE),40.45511257,-3.69399727,4,220
62046,GENERAL YAGÜE - (GENERAL VARELA-TERESITA GONZALEZ),40.45652057,-3.69675607,3,180
62047,GENERAL YAGÜE - (LAZAGA-INFANTA MERCEDES),40.45685347,-3.69879147,7,300
62048,GENERAL YAGÜE - (GENERAL RAMIRES DE MADRID-GENERAL CABRERA),40.45646118,-3.69665157,9,440
62049,GENERAL VARELA - (PEDRO TEIXEIRA-GENERAL YAGÜE),40.45570104,-3.69530674,2,160
62050,INFANTA MERCEDES - (SAN ENRIQUE-GENERAL YAGÜE),40.45592052,-3.69831252,2,180
62051,INFANTA MERCEDES - (GENERAL.YAGÜE-HUESCA),40.45698947,-3.69789043,2,180
62052,INFANTA MERCEDES - (PENSAMIENTO-ALONSO CASTRILLO),40.45868844,-3.69723909,0,60
62053,INFANTA MERCEDES - (HUESCA-GENERAL YAGÜE),40.45751756,-3.69775130,3,100
62054,HUESCA - (HERMANO GARATE-INFANTA MERCEDES),40.45791203,-3.69692368,21,360
62055,ROSARIO PINO - (CAPITAN HAYA-PASEO CASTELLANA),40.46202919,-3.69121014,0,20
62056,SOR ANGELA DE LA CRUZ - (CAPITAN HAYA-PL. CUZCO),40.45908977,-3.69159778,44,1020
62057,INFANTA MERCEDES  - (FRANCISCO GERVAS-SOR ANGELA DE LA CRUZ),40.46065790,-3.69636756,63,220
62058,INFANTA MERCEDES - (PENSAMIENTO-SOR ANGELA DE LA CRUZ),40.45950532,-3.69677587,56,340
62059,SOR ANGELA DE LA CRUZ - (ORENSE-INFANTA MERCEDES),40.45993007,-3.69600231,9,1200
62060,SOR ANGELA DE LA CRUZ - (INFANTA MERCEDES-BRAVO MURILLO),40.46028010,-3.69686267,2,1360
62061,SOR ANGELA DE LA CRUZ - LATERAL - (BRAVO MURILLO-INFANTA MERCEDES),40.46015443,-3.69720469,19,960
62062,GENERAL YAGÜE - (CAPITAN HAYA-PASEO CASTELLANA),40.45619809,-3.69192129,4,240
62064,BRAVO MURILLO N-S - (PASAJE REMONTA-AZUCENAS),40.46343217,-3.69658373,5,760
62065,INFANTA MERCEDES - (PEDRO VILLAR-SAN FELIPE),40.46180890,-3.69535811,5,140
62066,INFANTA MERCEDES - (SOR ANGELA DE LA CRUZ-FRANCISCO GERVAS),40.46061906,-3.69628387,7,340
62067,FRANCISCO GERVAS - (ORENSE-INFANTA MERCEDES),40.46100302,-3.69456863,0,20
62068,BRAVO MURILLO - (AZUCENAS-CONDE VALLELLANO),40.45758461,-3.69108583,4,340
